file,fold,class_id,class,augment
159747-8-0-15.wav,2,8,siren,pitch_-2
159747-8-0-19.wav,2,8,siren,pitch_-2
159747-8-0-2.wav,2,8,siren,pitch_-2
159747-8-0-20.wav,2,8,siren,pitch_-2
159747-8-0-5.wav,2,8,siren,pitch_-2
159747-8-0-6.wav,2,8,siren,pitch_-2
159747-8-0-8.wav,2,8,siren,pitch_-2
159750-8-0-3.wav,2,8,siren,pitch_-2
159750-8-0-4.wav,2,8,siren,pitch_-2
159750-8-0-5.wav,2,8,siren,pitch_-2
159750-8-0-6.wav,2,8,siren,pitch_-2
159750-8-0-8.wav,2,8,siren,pitch_-2
40717-8-0-1.wav,2,8,siren,pitch_-2
40717-8-0-3.wav,2,8,siren,pitch_-2
40717-8-0-4.wav,2,8,siren,pitch_-2
40717-8-0-5.wav,2,8,siren,pitch_-2
66996-8-1-0.wav,2,8,siren,pitch_-2
91396-8-0-2.wav,2,8,siren,pitch_-2
91396-8-0-3.wav,2,8,siren,pitch_-2
102871-8-0-10.wav,2,8,siren,pitch_1
102871-8-0-12.wav,2,8,siren,pitch_1
102871-8-0-15.wav,2,8,siren,pitch_1
102871-8-0-2.wav,2,8,siren,pitch_1
102871-8-0-3.wav,2,8,siren,pitch_1
102871-8-0-4.wav,2,8,siren,pitch_1
102871-8-0-5.wav,2,8,siren,pitch_1
102871-8-0-8.wav,2,8,siren,pitch_1
102871-8-0-9.wav,2,8,siren,pitch_1
123688-8-0-0.wav,2,8,siren,pitch_1
123688-8-0-1.wav,2,8,siren,pitch_1
123688-8-0-11.wav,2,8,siren,pitch_1
123688-8-0-14.wav,2,8,siren,pitch_1
123688-8-0-16.wav,2,8,siren,pitch_1
123688-8-0-17.wav,2,8,siren,pitch_1
123688-8-0-18.wav,2,8,siren,pitch_1
123688-8-0-4.wav,2,8,siren,pitch_1
123688-8-0-8.wav,2,8,siren,pitch_1
123688-8-0-9.wav,2,8,siren,pitch_1
123688-8-1-2.wav,2,8,siren,pitch_1
123688-8-2-0.wav,2,8,siren,pitch_1
123688-8-2-2.wav,2,8,siren,pitch_1
123688-8-2-3.wav,2,8,siren,pitch_1
159743-8-0-0.wav,2,8,siren,pitch_1
159747-8-0-11.wav,2,8,siren,pitch_1
159747-8-0-12.wav,2,8,siren,pitch_1
159747-8-0-13.wav,2,8,siren,pitch_1
159747-8-0-15.wav,2,8,siren,pitch_1
159747-8-0-19.wav,2,8,siren,pitch_1
159747-8-0-2.wav,2,8,siren,pitch_1
159747-8-0-20.wav,2,8,siren,pitch_1
159747-8-0-5.wav,2,8,siren,pitch_1
159747-8-0-6.wav,2,8,siren,pitch_1
159747-8-0-8.wav,2,8,siren,pitch_1
159750-8-0-3.wav,2,8,siren,pitch_1
159750-8-0-4.wav,2,8,siren,pitch_1
159750-8-0-5.wav,2,8,siren,pitch_1
159750-8-0-6.wav,2,8,siren,pitch_1
159750-8-0-8.wav,2,8,siren,pitch_1
40717-8-0-1.wav,2,8,siren,pitch_1
40717-8-0-3.wav,2,8,siren,pitch_1
40717-8-0-4.wav,2,8,siren,pitch_1
40717-8-0-5.wav,2,8,siren,pitch_1
66996-8-1-0.wav,2,8,siren,pitch_1
91396-8-0-2.wav,2,8,siren,pitch_1
91396-8-0-3.wav,2,8,siren,pitch_1
102871-8-0-10.wav,2,8,siren,pitch_2
102871-8-0-12.wav,2,8,siren,pitch_2
102871-8-0-15.wav,2,8,siren,pitch_2
102871-8-0-2.wav,2,8,siren,pitch_2
102871-8-0-3.wav,2,8,siren,pitch_2
102871-8-0-4.wav,2,8,siren,pitch_2
102871-8-0-5.wav,2,8,siren,pitch_2
102871-8-0-8.wav,2,8,siren,pitch_2
102871-8-0-9.wav,2,8,siren,pitch_2
123688-8-0-0.wav,2,8,siren,pitch_2
123688-8-0-1.wav,2,8,siren,pitch_2
123688-8-0-11.wav,2,8,siren,pitch_2
123688-8-0-14.wav,2,8,siren,pitch_2
123688-8-0-16.wav,2,8,siren,pitch_2
123688-8-0-17.wav,2,8,siren,pitch_2
123688-8-0-18.wav,2,8,siren,pitch_2
123688-8-0-4.wav,2,8,siren,pitch_2
123688-8-0-8.wav,2,8,siren,pitch_2
123688-8-0-9.wav,2,8,siren,pitch_2
123688-8-1-2.wav,2,8,siren,pitch_2
123688-8-2-0.wav,2,8,siren,pitch_2
123688-8-2-2.wav,2,8,siren,pitch_2
123688-8-2-3.wav,2,8,siren,pitch_2
159743-8-0-0.wav,2,8,siren,pitch_2
159747-8-0-11.wav,2,8,siren,pitch_2
159747-8-0-12.wav,2,8,siren,pitch_2
159747-8-0-13.wav,2,8,siren,pitch_2
159747-8-0-15.wav,2,8,siren,pitch_2
159747-8-0-19.wav,2,8,siren,pitch_2
159747-8-0-2.wav,2,8,siren,pitch_2
159747-8-0-20.wav,2,8,siren,pitch_2
159747-8-0-5.wav,2,8,siren,pitch_2
159747-8-0-6.wav,2,8,siren,pitch_2
159747-8-0-8.wav,2,8,siren,pitch_2
159750-8-0-3.wav,2,8,siren,pitch_2
159750-8-0-4.wav,2,8,siren,pitch_2
159750-8-0-5.wav,2,8,siren,pitch_2
159750-8-0-6.wav,2,8,siren,pitch_2
159750-8-0-8.wav,2,8,siren,pitch_2
40717-8-0-1.wav,2,8,siren,pitch_2
40717-8-0-3.wav,2,8,siren,pitch_2
40717-8-0-4.wav,2,8,siren,pitch_2
40717-8-0-5.wav,2,8,siren,pitch_2
66996-8-1-0.wav,2,8,siren,pitch_2
91396-8-0-2.wav,2,8,siren,pitch_2
91396-8-0-3.wav,2,8,siren,pitch_2
102871-8-0-10.wav,2,8,siren,speed_107
102871-8-0-12.wav,2,8,siren,speed_107
102871-8-0-15.wav,2,8,siren,speed_107
102871-8-0-2.wav,2,8,siren,speed_107
102871-8-0-3.wav,2,8,siren,speed_107
102871-8-0-4.wav,2,8,siren,speed_107
102871-8-0-5.wav,2,8,siren,speed_107
102871-8-0-8.wav,2,8,siren,speed_107
102871-8-0-9.wav,2,8,siren,speed_107
123688-8-0-0.wav,2,8,siren,speed_107
123688-8-0-1.wav,2,8,siren,speed_107
123688-8-0-11.wav,2,8,siren,speed_107
123688-8-0-14.wav,2,8,siren,speed_107
123688-8-0-16.wav,2,8,siren,speed_107
123688-8-0-17.wav,2,8,siren,speed_107
123688-8-0-18.wav,2,8,siren,speed_107
123688-8-0-4.wav,2,8,siren,speed_107
123688-8-0-8.wav,2,8,siren,speed_107
123688-8-0-9.wav,2,8,siren,speed_107
123688-8-1-2.wav,2,8,siren,speed_107
123688-8-2-0.wav,2,8,siren,speed_107
123688-8-2-2.wav,2,8,siren,speed_107
123688-8-2-3.wav,2,8,siren,speed_107
159743-8-0-0.wav,2,8,siren,speed_107
159747-8-0-11.wav,2,8,siren,speed_107
159747-8-0-12.wav,2,8,siren,speed_107
159747-8-0-13.wav,2,8,siren,speed_107
159747-8-0-15.wav,2,8,siren,speed_107
159747-8-0-19.wav,2,8,siren,speed_107
159747-8-0-2.wav,2,8,siren,speed_107
159747-8-0-20.wav,2,8,siren,speed_107
159747-8-0-5.wav,2,8,siren,speed_107
159747-8-0-6.wav,2,8,siren,speed_107
159747-8-0-8.wav,2,8,siren,speed_107
159750-8-0-3.wav,2,8,siren,speed_107
159750-8-0-4.wav,2,8,siren,speed_107
159750-8-0-5.wav,2,8,siren,speed_107
159750-8-0-6.wav,2,8,siren,speed_107
159750-8-0-8.wav,2,8,siren,speed_107
40717-8-0-1.wav,2,8,siren,speed_107
40717-8-0-3.wav,2,8,siren,speed_107
40717-8-0-4.wav,2,8,siren,speed_107
40717-8-0-5.wav,2,8,siren,speed_107
66996-8-1-0.wav,2,8,siren,speed_107
91396-8-0-2.wav,2,8,siren,speed_107
91396-8-0-3.wav,2,8,siren,speed_107
102871-8-0-10.wav,2,8,siren,speed_81
102871-8-0-12.wav,2,8,siren,speed_81
102871-8-0-15.wav,2,8,siren,speed_81
102871-8-0-2.wav,2,8,siren,speed_81
102871-8-0-3.wav,2,8,siren,speed_81
102871-8-0-4.wav,2,8,siren,speed_81
102871-8-0-5.wav,2,8,siren,speed_81
102871-8-0-8.wav,2,8,siren,speed_81
102871-8-0-9.wav,2,8,siren,speed_81
123688-8-0-0.wav,2,8,siren,speed_81
123688-8-0-1.wav,2,8,siren,speed_81
123688-8-0-11.wav,2,8,siren,speed_81
123688-8-0-14.wav,2,8,siren,speed_81
123688-8-0-16.wav,2,8,siren,speed_81
123688-8-0-17.wav,2,8,siren,speed_81
123688-8-0-18.wav,2,8,siren,speed_81
123688-8-0-4.wav,2,8,siren,speed_81
123688-8-0-8.wav,2,8,siren,speed_81
123688-8-0-9.wav,2,8,siren,speed_81
123688-8-1-2.wav,2,8,siren,speed_81
123688-8-2-0.wav,2,8,siren,speed_81
123688-8-2-2.wav,2,8,siren,speed_81
123688-8-2-3.wav,2,8,siren,speed_81
159743-8-0-0.wav,2,8,siren,speed_81
159747-8-0-11.wav,2,8,siren,speed_81
159747-8-0-12.wav,2,8,siren,speed_81
159747-8-0-13.wav,2,8,siren,speed_81
159747-8-0-15.wav,2,8,siren,speed_81
159747-8-0-19.wav,2,8,siren,speed_81
159747-8-0-2.wav,2,8,siren,speed_81
159747-8-0-20.wav,2,8,siren,speed_81
159747-8-0-5.wav,2,8,siren,speed_81
159747-8-0-6.wav,2,8,siren,speed_81
159747-8-0-8.wav,2,8,siren,speed_81
159750-8-0-3.wav,2,8,siren,speed_81
159750-8-0-4.wav,2,8,siren,speed_81
159750-8-0-5.wav,2,8,siren,speed_81
159750-8-0-6.wav,2,8,siren,speed_81
159750-8-0-8.wav,2,8,siren,speed_81
40717-8-0-1.wav,2,8,siren,speed_81
40717-8-0-3.wav,2,8,siren,speed_81
40717-8-0-4.wav,2,8,siren,speed_81
40717-8-0-5.wav,2,8,siren,speed_81
66996-8-1-0.wav,2,8,siren,speed_81
91396-8-0-2.wav,2,8,siren,speed_81
91396-8-0-3.wav,2,8,siren,speed_81
184623-8-0-0.wav,3,8,siren,noise
184623-8-0-1.wav,3,8,siren,noise
184623-8-0-2.wav,3,8,siren,noise
184623-8-0-3.wav,3,8,siren,noise
22601-8-0-13.wav,3,8,siren,noise
22601-8-0-15.wav,3,8,siren,noise
22601-8-0-16.wav,3,8,siren,noise
22601-8-0-17.wav,3,8,siren,noise
22601-8-0-18.wav,3,8,siren,noise
22601-8-0-23.wav,3,8,siren,noise
22601-8-0-25.wav,3,8,siren,noise
22601-8-0-28.wav,3,8,siren,noise
22601-8-0-38.wav,3,8,siren,noise
22601-8-0-4.wav,3,8,siren,noise
22601-8-0-41.wav,3,8,siren,noise
22601-8-0-42.wav,3,8,siren,noise
22601-8-0-43.wav,3,8,siren,noise
22601-8-0-46.wav,3,8,siren,noise
22601-8-0-49.wav,3,8,siren,noise
22601-8-0-51.wav,3,8,siren,noise
22601-8-0-52.wav,3,8,siren,noise
22601-8-0-53.wav,3,8,siren,noise
22601-8-0-54.wav,3,8,siren,noise
22601-8-0-7.wav,3,8,siren,noise
22601-8-0-8.wav,3,8,siren,noise
42117-8-0-13.wav,3,8,siren,noise
42117-8-0-5.wav,3,8,siren,noise
42117-8-0-6.wav,3,8,siren,noise
42117-8-0-7.wav,3,8,siren,noise
42117-8-0-8.wav,3,8,siren,noise
42117-8-1-0.wav,3,8,siren,noise
54898-8-0-0.wav,3,8,siren,noise
54898-8-0-10.wav,3,8,siren,noise
54898-8-0-2.wav,3,8,siren,noise
54898-8-0-5.wav,3,8,siren,noise
54898-8-0-7.wav,3,8,siren,noise
54898-8-0-9.wav,3,8,siren,noise
90014-8-0-5.wav,3,8,siren,noise
90014-8-0-6.wav,3,8,siren,noise
94636-8-0-1.wav,3,8,siren,noise
94636-8-0-11.wav,3,8,siren,noise
94636-8-0-13.wav,3,8,siren,noise
94636-8-0-14.wav,3,8,siren,noise
94636-8-0-17.wav,3,8,siren,noise
94636-8-0-18.wav,3,8,siren,noise
94636-8-0-2.wav,3,8,siren,noise
94636-8-0-4.wav,3,8,siren,noise
94636-8-0-8.wav,3,8,siren,noise
184623-8-0-0.wav,3,8,siren,pitch_-1
184623-8-0-1.wav,3,8,siren,pitch_-1
184623-8-0-2.wav,3,8,siren,pitch_-1
184623-8-0-3.wav,3,8,siren,pitch_-1
22601-8-0-13.wav,3,8,siren,pitch_-1
22601-8-0-15.wav,3,8,siren,pitch_-1
22601-8-0-16.wav,3,8,siren,pitch_-1
22601-8-0-17.wav,3,8,siren,pitch_-1
22601-8-0-18.wav,3,8,siren,pitch_-1
22601-8-0-23.wav,3,8,siren,pitch_-1
22601-8-0-25.wav,3,8,siren,pitch_-1
22601-8-0-28.wav,3,8,siren,pitch_-1
22601-8-0-38.wav,3,8,siren,pitch_-1
22601-8-0-4.wav,3,8,siren,pitch_-1
22601-8-0-41.wav,3,8,siren,pitch_-1
22601-8-0-42.wav,3,8,siren,pitch_-1
22601-8-0-43.wav,3,8,siren,pitch_-1
22601-8-0-46.wav,3,8,siren,pitch_-1
22601-8-0-49.wav,3,8,siren,pitch_-1
22601-8-0-51.wav,3,8,siren,pitch_-1
22601-8-0-52.wav,3,8,siren,pitch_-1
22601-8-0-53.wav,3,8,siren,pitch_-1
22601-8-0-54.wav,3,8,siren,pitch_-1
22601-8-0-7.wav,3,8,siren,pitch_-1
22601-8-0-8.wav,3,8,siren,pitch_-1
42117-8-0-13.wav,3,8,siren,pitch_-1
42117-8-0-5.wav,3,8,siren,pitch_-1
42117-8-0-6.wav,3,8,siren,pitch_-1
42117-8-0-7.wav,3,8,siren,pitch_-1
42117-8-0-8.wav,3,8,siren,pitch_-1
42117-8-1-0.wav,3,8,siren,pitch_-1
54898-8-0-0.wav,3,8,siren,pitch_-1
54898-8-0-10.wav,3,8,siren,pitch_-1
54898-8-0-2.wav,3,8,siren,pitch_-1
54898-8-0-5.wav,3,8,siren,pitch_-1
54898-8-0-7.wav,3,8,siren,pitch_-1
54898-8-0-9.wav,3,8,siren,pitch_-1
90014-8-0-5.wav,3,8,siren,pitch_-1
90014-8-0-6.wav,3,8,siren,pitch_-1
94636-8-0-1.wav,3,8,siren,pitch_-1
94636-8-0-11.wav,3,8,siren,pitch_-1
94636-8-0-13.wav,3,8,siren,pitch_-1
94636-8-0-14.wav,3,8,siren,pitch_-1
94636-8-0-17.wav,3,8,siren,pitch_-1
94636-8-0-18.wav,3,8,siren,pitch_-1
94636-8-0-2.wav,3,8,siren,pitch_-1
94636-8-0-4.wav,3,8,siren,pitch_-1
94636-8-0-8.wav,3,8,siren,pitch_-1
184623-8-0-0.wav,3,8,siren,pitch_-2
184623-8-0-1.wav,3,8,siren,pitch_-2
184623-8-0-2.wav,3,8,siren,pitch_-2
184623-8-0-3.wav,3,8,siren,pitch_-2
22601-8-0-13.wav,3,8,siren,pitch_-2
22601-8-0-15.wav,3,8,siren,pitch_-2
22601-8-0-16.wav,3,8,siren,pitch_-2
22601-8-0-17.wav,3,8,siren,pitch_-2
22601-8-0-18.wav,3,8,siren,pitch_-2
22601-8-0-23.wav,3,8,siren,pitch_-2
22601-8-0-25.wav,3,8,siren,pitch_-2
22601-8-0-28.wav,3,8,siren,pitch_-2
22601-8-0-38.wav,3,8,siren,pitch_-2
22601-8-0-4.wav,3,8,siren,pitch_-2
22601-8-0-41.wav,3,8,siren,pitch_-2
22601-8-0-42.wav,3,8,siren,pitch_-2
22601-8-0-43.wav,3,8,siren,pitch_-2
22601-8-0-46.wav,3,8,siren,pitch_-2
22601-8-0-49.wav,3,8,siren,pitch_-2
22601-8-0-51.wav,3,8,siren,pitch_-2
22601-8-0-52.wav,3,8,siren,pitch_-2
22601-8-0-53.wav,3,8,siren,pitch_-2
22601-8-0-54.wav,3,8,siren,pitch_-2
22601-8-0-7.wav,3,8,siren,pitch_-2
22601-8-0-8.wav,3,8,siren,pitch_-2
42117-8-0-13.wav,3,8,siren,pitch_-2
42117-8-0-5.wav,3,8,siren,pitch_-2
42117-8-0-6.wav,3,8,siren,pitch_-2
42117-8-0-7.wav,3,8,siren,pitch_-2
42117-8-0-8.wav,3,8,siren,pitch_-2
42117-8-1-0.wav,3,8,siren,pitch_-2
54898-8-0-0.wav,3,8,siren,pitch_-2
54898-8-0-10.wav,3,8,siren,pitch_-2
54898-8-0-2.wav,3,8,siren,pitch_-2
54898-8-0-5.wav,3,8,siren,pitch_-2
54898-8-0-7.wav,3,8,siren,pitch_-2
54898-8-0-9.wav,3,8,siren,pitch_-2
90014-8-0-5.wav,3,8,siren,pitch_-2
90014-8-0-6.wav,3,8,siren,pitch_-2
94636-8-0-1.wav,3,8,siren,pitch_-2
94636-8-0-11.wav,3,8,siren,pitch_-2
94636-8-0-13.wav,3,8,siren,pitch_-2
94636-8-0-14.wav,3,8,siren,pitch_-2
94636-8-0-17.wav,3,8,siren,pitch_-2
94636-8-0-18.wav,3,8,siren,pitch_-2
94636-8-0-2.wav,3,8,siren,pitch_-2
94636-8-0-4.wav,3,8,siren,pitch_-2
94636-8-0-8.wav,3,8,siren,pitch_-2
184623-8-0-0.wav,3,8,siren,pitch_1
184623-8-0-1.wav,3,8,siren,pitch_1
184623-8-0-2.wav,3,8,siren,pitch_1
184623-8-0-3.wav,3,8,siren,pitch_1
22601-8-0-13.wav,3,8,siren,pitch_1
22601-8-0-15.wav,3,8,siren,pitch_1
22601-8-0-16.wav,3,8,siren,pitch_1
22601-8-0-17.wav,3,8,siren,pitch_1
22601-8-0-18.wav,3,8,siren,pitch_1
22601-8-0-23.wav,3,8,siren,pitch_1
22601-8-0-25.wav,3,8,siren,pitch_1
22601-8-0-28.wav,3,8,siren,pitch_1
22601-8-0-38.wav,3,8,siren,pitch_1
22601-8-0-4.wav,3,8,siren,pitch_1
22601-8-0-41.wav,3,8,siren,pitch_1
22601-8-0-42.wav,3,8,siren,pitch_1
22601-8-0-43.wav,3,8,siren,pitch_1
22601-8-0-46.wav,3,8,siren,pitch_1
22601-8-0-49.wav,3,8,siren,pitch_1
22601-8-0-51.wav,3,8,siren,pitch_1
22601-8-0-52.wav,3,8,siren,pitch_1
22601-8-0-53.wav,3,8,siren,pitch_1
22601-8-0-54.wav,3,8,siren,pitch_1
22601-8-0-7.wav,3,8,siren,pitch_1
22601-8-0-8.wav,3,8,siren,pitch_1
42117-8-0-13.wav,3,8,siren,pitch_1
42117-8-0-5.wav,3,8,siren,pitch_1
42117-8-0-6.wav,3,8,siren,pitch_1
42117-8-0-7.wav,3,8,siren,pitch_1
42117-8-0-8.wav,3,8,siren,pitch_1
42117-8-1-0.wav,3,8,siren,pitch_1
54898-8-0-0.wav,3,8,siren,pitch_1
54898-8-0-10.wav,3,8,siren,pitch_1
54898-8-0-2.wav,3,8,siren,pitch_1
54898-8-0-5.wav,3,8,siren,pitch_1
54898-8-0-7.wav,3,8,siren,pitch_1
54898-8-0-9.wav,3,8,siren,pitch_1
90014-8-0-5.wav,3,8,siren,pitch_1
90014-8-0-6.wav,3,8,siren,pitch_1
94636-8-0-1.wav,3,8,siren,pitch_1
94636-8-0-11.wav,3,8,siren,pitch_1
94636-8-0-13.wav,3,8,siren,pitch_1
94636-8-0-14.wav,3,8,siren,pitch_1
94636-8-0-17.wav,3,8,siren,pitch_1
94636-8-0-18.wav,3,8,siren,pitch_1
94636-8-0-2.wav,3,8,siren,pitch_1
94636-8-0-4.wav,3,8,siren,pitch_1
94636-8-0-8.wav,3,8,siren,pitch_1
184623-8-0-0.wav,3,8,siren,pitch_2
184623-8-0-1.wav,3,8,siren,pitch_2
184623-8-0-2.wav,3,8,siren,pitch_2
184623-8-0-3.wav,3,8,siren,pitch_2
22601-8-0-13.wav,3,8,siren,pitch_2
22601-8-0-15.wav,3,8,siren,pitch_2
22601-8-0-16.wav,3,8,siren,pitch_2
22601-8-0-17.wav,3,8,siren,pitch_2
22601-8-0-18.wav,3,8,siren,pitch_2
22601-8-0-23.wav,3,8,siren,pitch_2
22601-8-0-25.wav,3,8,siren,pitch_2
22601-8-0-28.wav,3,8,siren,pitch_2
22601-8-0-38.wav,3,8,siren,pitch_2
22601-8-0-4.wav,3,8,siren,pitch_2
22601-8-0-41.wav,3,8,siren,pitch_2
22601-8-0-42.wav,3,8,siren,pitch_2
22601-8-0-43.wav,3,8,siren,pitch_2
22601-8-0-46.wav,3,8,siren,pitch_2
22601-8-0-49.wav,3,8,siren,pitch_2
22601-8-0-51.wav,3,8,siren,pitch_2
22601-8-0-52.wav,3,8,siren,pitch_2
22601-8-0-53.wav,3,8,siren,pitch_2
22601-8-0-54.wav,3,8,siren,pitch_2
22601-8-0-7.wav,3,8,siren,pitch_2
22601-8-0-8.wav,3,8,siren,pitch_2
42117-8-0-13.wav,3,8,siren,pitch_2
42117-8-0-5.wav,3,8,siren,pitch_2
42117-8-0-6.wav,3,8,siren,pitch_2
42117-8-0-7.wav,3,8,siren,pitch_2
42117-8-0-8.wav,3,8,siren,pitch_2
42117-8-1-0.wav,3,8,siren,pitch_2
54898-8-0-0.wav,3,8,siren,pitch_2
54898-8-0-10.wav,3,8,siren,pitch_2
54898-8-0-2.wav,3,8,siren,pitch_2
54898-8-0-5.wav,3,8,siren,pitch_2
54898-8-0-7.wav,3,8,siren,pitch_2
54898-8-0-9.wav,3,8,siren,pitch_2
90014-8-0-5.wav,3,8,siren,pitch_2
90014-8-0-6.wav,3,8,siren,pitch_2
94636-8-0-1.wav,3,8,siren,pitch_2
94636-8-0-11.wav,3,8,siren,pitch_2
94636-8-0-13.wav,3,8,siren,pitch_2
94636-8-0-14.wav,3,8,siren,pitch_2
94636-8-0-17.wav,3,8,siren,pitch_2
94636-8-0-18.wav,3,8,siren,pitch_2
94636-8-0-2.wav,3,8,siren,pitch_2
94636-8-0-4.wav,3,8,siren,pitch_2
94636-8-0-8.wav,3,8,siren,pitch_2
184623-8-0-0.wav,3,8,siren,speed_107
184623-8-0-1.wav,3,8,siren,speed_107
184623-8-0-2.wav,3,8,siren,speed_107
184623-8-0-3.wav,3,8,siren,speed_107
22601-8-0-13.wav,3,8,siren,speed_107
22601-8-0-15.wav,3,8,siren,speed_107
22601-8-0-16.wav,3,8,siren,speed_107
22601-8-0-17.wav,3,8,siren,speed_107
22601-8-0-18.wav,3,8,siren,speed_107
22601-8-0-23.wav,3,8,siren,speed_107
22601-8-0-25.wav,3,8,siren,speed_107
22601-8-0-28.wav,3,8,siren,speed_107
22601-8-0-38.wav,3,8,siren,speed_107
22601-8-0-4.wav,3,8,siren,speed_107
22601-8-0-41.wav,3,8,siren,speed_107
22601-8-0-42.wav,3,8,siren,speed_107
22601-8-0-43.wav,3,8,siren,speed_107
22601-8-0-46.wav,3,8,siren,speed_107
22601-8-0-49.wav,3,8,siren,speed_107
22601-8-0-51.wav,3,8,siren,speed_107
22601-8-0-52.wav,3,8,siren,speed_107
22601-8-0-53.wav,3,8,siren,speed_107
22601-8-0-54.wav,3,8,siren,speed_107
22601-8-0-7.wav,3,8,siren,speed_107
22601-8-0-8.wav,3,8,siren,speed_107
42117-8-0-13.wav,3,8,siren,speed_107
42117-8-0-5.wav,3,8,siren,speed_107
42117-8-0-6.wav,3,8,siren,speed_107
42117-8-0-7.wav,3,8,siren,speed_107
42117-8-0-8.wav,3,8,siren,speed_107
42117-8-1-0.wav,3,8,siren,speed_107
54898-8-0-0.wav,3,8,siren,speed_107
54898-8-0-10.wav,3,8,siren,speed_107
54898-8-0-2.wav,3,8,siren,speed_107
54898-8-0-5.wav,3,8,siren,speed_107
54898-8-0-7.wav,3,8,siren,speed_107
54898-8-0-9.wav,3,8,siren,speed_107
90014-8-0-5.wav,3,8,siren,speed_107
90014-8-0-6.wav,3,8,siren,speed_107
94636-8-0-1.wav,3,8,siren,speed_107
94636-8-0-11.wav,3,8,siren,speed_107
94636-8-0-13.wav,3,8,siren,speed_107
94636-8-0-14.wav,3,8,siren,speed_107
94636-8-0-17.wav,3,8,siren,speed_107
94636-8-0-18.wav,3,8,siren,speed_107
94636-8-0-2.wav,3,8,siren,speed_107
94636-8-0-4.wav,3,8,siren,speed_107
94636-8-0-8.wav,3,8,siren,speed_107
184623-8-0-0.wav,3,8,siren,speed_81
184623-8-0-1.wav,3,8,siren,speed_81
184623-8-0-2.wav,3,8,siren,speed_81
184623-8-0-3.wav,3,8,siren,speed_81
22601-8-0-13.wav,3,8,siren,speed_81
22601-8-0-15.wav,3,8,siren,speed_81
22601-8-0-16.wav,3,8,siren,speed_81
22601-8-0-17.wav,3,8,siren,speed_81
22601-8-0-18.wav,3,8,siren,speed_81
22601-8-0-23.wav,3,8,siren,speed_81
22601-8-0-25.wav,3,8,siren,speed_81
22601-8-0-28.wav,3,8,siren,speed_81
22601-8-0-38.wav,3,8,siren,speed_81
22601-8-0-4.wav,3,8,siren,speed_81
22601-8-0-41.wav,3,8,siren,speed_81
22601-8-0-42.wav,3,8,siren,speed_81
22601-8-0-43.wav,3,8,siren,speed_81
22601-8-0-46.wav,3,8,siren,speed_81
22601-8-0-49.wav,3,8,siren,speed_81
22601-8-0-51.wav,3,8,siren,speed_81
22601-8-0-52.wav,3,8,siren,speed_81
22601-8-0-53.wav,3,8,siren,speed_81
22601-8-0-54.wav,3,8,siren,speed_81
22601-8-0-7.wav,3,8,siren,speed_81
22601-8-0-8.wav,3,8,siren,speed_81
42117-8-0-13.wav,3,8,siren,speed_81
42117-8-0-5.wav,3,8,siren,speed_81
42117-8-0-6.wav,3,8,siren,speed_81
42117-8-0-7.wav,3,8,siren,speed_81
42117-8-0-8.wav,3,8,siren,speed_81
42117-8-1-0.wav,3,8,siren,speed_81
54898-8-0-0.wav,3,8,siren,speed_81
54898-8-0-10.wav,3,8,siren,speed_81
54898-8-0-2.wav,3,8,siren,speed_81
54898-8-0-5.wav,3,8,siren,speed_81
54898-8-0-7.wav,3,8,siren,speed_81
54898-8-0-9.wav,3,8,siren,speed_81
90014-8-0-5.wav,3,8,siren,speed_81
90014-8-0-6.wav,3,8,siren,speed_81
94636-8-0-1.wav,3,8,siren,speed_81
94636-8-0-11.wav,3,8,siren,speed_81
94636-8-0-13.wav,3,8,siren,speed_81
94636-8-0-14.wav,3,8,siren,speed_81
94636-8-0-17.wav,3,8,siren,speed_81
94636-8-0-18.wav,3,8,siren,speed_81
94636-8-0-2.wav,3,8,siren,speed_81
94636-8-0-4.wav,3,8,siren,speed_81
94636-8-0-8.wav,3,8,siren,speed_81
156868-8-1-0.wav,4,8,siren,noise
158608-8-0-0.wav,4,8,siren,noise
158608-8-0-1.wav,4,8,siren,noise
158608-8-0-2.wav,4,8,siren,noise
158608-8-0-3.wav,4,8,siren,noise
158608-8-0-4.wav,4,8,siren,noise
158608-8-0-9.wav,4,8,siren,noise
159751-8-0-10.wav,4,8,siren,noise
159751-8-0-12.wav,4,8,siren,noise
159751-8-0-13.wav,4,8,siren,noise
159751-8-0-14.wav,4,8,siren,noise
159751-8-0-15.wav,4,8,siren,noise
159751-8-0-17.wav,4,8,siren,noise
159751-8-0-18.wav,4,8,siren,noise
159751-8-0-19.wav,4,8,siren,noise
159751-8-0-20.wav,4,8,siren,noise
159751-8-0-21.wav,4,8,siren,noise
159751-8-0-3.wav,4,8,siren,noise
159751-8-0-7.wav,4,8,siren,noise
159751-8-0-8.wav,4,8,siren,noise
159752-8-0-4.wav,4,8,siren,noise
159752-8-0-9.wav,4,8,siren,noise
159752-8-2-1.wav,4,8,siren,noise
159753-8-0-0.wav,4,8,siren,noise
159753-8-0-5.wav,4,8,siren,noise
159753-8-0-6.wav,4,8,siren,noise
24347-8-0-0.wav,4,8,siren,noise
24347-8-0-18.wav,4,8,siren,noise
24347-8-0-21.wav,4,8,siren,noise
24347-8-0-25.wav,4,8,siren,noise
24347-8-0-28.wav,4,8,siren,noise
24347-8-0-33.wav,4,8,siren,noise
24347-8-0-35.wav,4,8,siren,noise
